NOME;Date RFQ;Customer;BUYER;PN;DESC;QTY;UOM;PN ALT#;DESC PN ALT;OEM;SOURCE 1;SOURCE 2;SOURCE 3;DATE;UNIT $;LT;REMARKS;Concluido;ID;id cotacao;Quote?;Customer PO;TERMS;CURRENCY;PRECO COMPRA;Vendor;AVAILABLE;CONDITION;VEND/DELIVERY;FINAL DESTINATION;OBS;EDD_vendor;EDD_Customer;PN Manufacturer;Status Quantum;vendor PO ;SO;$ LUCRO;Total LUCRO;Sales Code;ABBREV;EMAIL;Cotação Quantum
PAULO;01/03/2023;LATAM;Eduardo Santis;232U2117-1;LENTE ACRILICA PORTA AREA TRIP AERONAVE;4;UN;;;;MY BOEING - $ 540 - STK SEA - LT 3 DAYS;;;;739,75;5-7 DAYS;MOQ 04EA - FN - OEM CERTS - EX-WORKS MIA;;PA01032323-119-565;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;130-00-371-00NN;CAPA PLAST BRACO POLT USO GERAL AERO;80;UN;;;;MITCHEL AIRCRAFT - $ 38.50 - STK IL - LT 45 DAYS;;;;70,2625;60 DAYS;MOQ 80EA - FN - OEM CERTS - EX-WORKS MIA;;PA01032313-118-498;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;1QF2-2S44B;ACOPLAMENTO ENGATE RAPIDO - ALUMINIO;2;UN;;;;BOOKS - $ 881.78 - STK FL - LT 15 DAYS;;;;1261,458;20 DAYS;MOQ 02EA - FN - OEM CERTS - EX-WORKS MIA;;PA0103231Q-117-805;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;2703-400;ACOPLAMENTO DUTO UNIDADE PARTIDA MOTOR A;2;UN;;;;AAR - $ 688.99 - STK IL - LT  2 DAYS;STEALTH AEROSPACE - $ 832.29 - STK CA;;;1207,019;3-5 DAYS;MOQ 02EA - FN - OEM CERTS - EX-WORKS MIA ;;PA01032327-116-33;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;16135-53;MANGUEIRA SISTEMA PNEUMATICO MOTOR - ACO;2;UN;;;;MY BOEING - $ 2732 - STK SEA;;;;3186,7;5-7 DAYS;MOQ 02EA - FN - OEM CERTS - EX-WORKS MIA;;PA01032316-115-379;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;1467M53P01;JUNTA VENTOINHA REFRIGERACAO MOTOR - ACO;13;UN;;;;SATAIR - $ 86.88 - STK IAD ;;;;123,4910769;3-5 DAYS;MOQ 13EA - FN - OEM CERTS - EX-WORKS MIA;;PA01032314-114-714;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Eduardo Santis;21217CA2411;REVIT;1066;UN;;;;TP AEROSPACE - $ 1.00 - STK ;;;;1,945121951;5-7 DAYS;"710EA - AVAILABLE IN UK
180EA - AVAILABLE IN MIA
166EA - AVAILABLE IN UK WITH LT 40 DAYS";;PA01032321-113-719;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Fernanda Roneide Araujo de Moraes ;ST1608E3-18XKT;WASHER, ENGINE FAN COWL;1;EA;;;;HEICO - $ 75.03 - STK FL ;;;;335,533;3-5 DAYS;FN - OEM CERTS;;PA010323ST-112-253;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Cristina Alves De Figueiredo ;01N65910;VHF EMERGENCY LOC TX ;1;EA;;;;AVTRADE - $ 4950 - STK UK;;;;7293;3-5 DAYS;OH - TRACE - DUAL RELEASE 8130 - TAG 23/12/2022 - EX-WORKS UK;;PA01032301-111-581;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;AOGDESK PMCP ;170-12155-990SD;PERSIANA COCKPIT LH FWD;1;EA;;;;"AIRBUS - $ 1580 - STK IAD 
RMK - FN - OEM CERTS - EX-WORKS MIA";"PROPONENT - $ 958.63 - STK SIN 
RMK - FN - OEM CERTS - EX WORKS UK ";"STS SOLUTION - $ 767.79 - STK FL 
RMK - IW PN 170-12155-990 - FN - OEM CERTS - EX-WORKS MIA";;1427,569;3-5 DAYS;IW PN 170-12155-990 - FN - OEM CERTS - EX-WORKS MIA;;PA01032317-110-614;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;AOGDESK PMCP ;GSE149;SUPPORT - INSTL RMV, ACM;1;EA;;;;AVIAPOOL - $ 4020 - STK ASIA - LT 45 DAYS;;;;5555;60 DAYS;IW PN AGE-01170-401 - FN - MFR CERTS - EX WORKS UK ;;PA010323GS-109-137;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Cristina Alves De Figueiredo;822-1287-101;VHF TRANSCEIVER;1;EA;;;;"TURBO RESOURCES - $ 32500 - STK AZ
RMK - SV - 121 TRACE - DUAL RELEASE 8130 + CAAC - TAG 01/19/2023";"ITS - $ 41000 - STK AZ
RMK - OH - 121 TRACE - DUAL RELEASE 8130 - TAG 01/24/2023";;;45683;3-5 DAYS;"SV - 121 TRACE - DUAL RELEASE 8130 + CAAC - TAG 01/19/2023
or
OH - 121 TRACE - DUAL RELEASE 8130 - TAG 01/24/2023";;PA01032382-108-885;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Konny Aravena;TAAI1-997039-02;SWITCH;1;EA;;;;AIRBUS - $ 676 - STK HAM ;;;;996,6;3-5 DAYS;FN - OEM CERTS - EX - WORKS UK;;PA010323TA-107-583;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;AOG Group;642-9871-503;ENGINE BRACKET;1;EA;;;;WING CONTROL - $ 1475 - STK FL - LT 10 DAYS;;;;2205,5;15 DAYS;FN - OEM CERTS;;PA01032364-106-925;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;Cléo Diogo Moreira de Souza ;5915766;FILTRO;16;EA;;;;SATAIR - $ 1035.35 - STK IAD ;;;;1161,5725;3-5 DAYS;MOQ 16EA - FN - OEM CERTS;;PA01032359-105-504;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;Cléo Diogo Moreira de Souza ;ROYCO81MS;ANTI-SEIZE COMPOUND;21;EA;;;;"AVIAL - $ 231.28 - STK TX
https://shop.boeing.com/aviation-supply/p/81MS1-75LB=2U ";;;;308,360381;3-5 DAYS;MOQ 21EA - 1EA = 1.75 lb Can - SHLEF LIFE 4 YEARS - FN - OEM CERTS;;PA010323RO-104-249;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;Cléo Diogo Moreira de Souza ;AEROSHELLFLUID12;AEROSHELL FLUID 12;42;EA;;;;"SILMID - $ 183,93 - STK UK - LT 7 DAYS
TX DELIVERY $ 1659,87
https://www.silmid.com/us/lubricants/lubricating-oils/aeroshell-fluid-12-1usg-can-mil-prf-6085e/";"SILMID - $ 58,94 - STK UK - LT 25 DAYS
TX DELIVERY $ 534,74
https://www.silmid.com/us/lubricants/lubricating-oils/aeroshell-fluid-12-1usg-can-mil-prf-6085e/";;;118,0006667;7 DAYS;"MOQ 42EA - 1EA = 1USG Can - DOE 04/13/ 2026 - EX-WORKS UK
MOQ 42EA - 1EA = 1Lt Bottle - DOE SHELF LIFE >80% - EX-WORKS UK";;PA010323AE-103-342;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;AZUL;AOGDESK PMCP ;170-94629-401;REVESTIMENTO INTERNO DA PORTA DA AERONAVE;1;EA;;;;BOOKS - $ 1653.81 - STK FL - LT 4 DAYS;;;;2402,191;5-7 DAYS;"FN - OEM CERTS - Cert: Embraer
ANAC/SEGVOO form";;PA01032317-102-597;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;35532-2-255;ELEMENT SENSING;1;EA;;;;SATAIR - $ 1,611.40 - STK SIN;;;;2355,54;7-10 DAYS;FN - OEM CERTS - EX- WORKS UK;;PA01032335-101-432;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;RC3068-2;RECEIVER;5;EA;;;;SATAIR - $ 1773.43 - STK IAD;;;;2067,373;3-5 DAYS;MOQ 05EA - FN - OEM CERTS - EX-WORKS MIA;;PA010323RC-100-776;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;BACC63BP18C14SN;CONNECTOR;1;EA;;;;PROPONENT - $ 81.62 - STK FL - LT 16 DASY;;;;342,782;20 DAYS;FN - OEM CERTS - EX WORKS MIA;;PA010323BA-99-15;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;4-1059-100;PLUG;1;EA;;;;"MY BOEING - $ 1564 - STK PHOENIX - LT 3 DAYS
IW PN 572-514-9202";"SATAIR - $ 1819.48 - STK CPH - LT 5-7 DAYS
IW PN 572-514-9202";"KLX - $ 1133.90 - STK PHOENIX - LT 3 DAYS
IW PN 572-514-9202";;2083,4;5-7 DAYS;IW PN 572-514-9202 - ACC HONEYWELL CMM49-22-11 (A-N INDEXPG 58) - FN - OEM CERTS - EX - WORKS MIA;;PA0103234--98-882;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;86-4102-2;COVER;1;EA;;;;"AVIALL - $ 637.36 - STK TX 
https://shop.boeing.com/aviation-supply/p/86-4102-2=E8";SATAIR - $ 1133.75 - STK CPH - ;;;954,096;3-5 DAYS;MOQ 4EA - FN - OEM CERTS - EX - WORKS MIA;;PA01032386-97-828;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;15-40F80;SMOKE HOOD PBE;3;EA;;;;"VSE AVIATION - $ 6690.67 - STK KS
RMK - FN - OEM CERTS - EX-WORKS MIA";;;;7719,070333;3-5 DAYS;MOQ 03EA - FN - OEM CERTS - EX-WORKS MIA;;PA01032315-96-942;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;AC71-37;CONTROL MECHANICAL;10;EA;;;;SATAIR - $ 143.12 - STK IAD - LT 35 DAYS;;;;193,732;30 DAYS;MOQ 10EA - FN - OEM CERTS - EX- WORKS MIA;;PA010323AC-95-198;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;866-5014-101;HEADSET;1;EA;;;;MY BOEING - $ 2176 - STK PHOENIX;;;;2756,6;5-7 DAYS;FN - OEM CERTS - EX- WORKS MIA;;PA01032386-94-927;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;0-132-005808000;CATCH;1;EA;;;;SATAIR - $ 1738.69 - STK IAD;;;;2275,559;3-5 DAYS;FN - OEM CERTS - EX- WORKS MIA;;PA0103230--93-791;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;3876179-2;GASKET;50;EA;;;;"KLX - $ 11.24 - STK MIA
https://www.boeingdistribution.com/product/GASKET/3876179-2/3876179-2 ";;;;19,624;3-5 DAYS;MOQ 50EA - FN - OEM CERTS - EX- WORKS MIA;;PA01032338-92-325;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;2E3029-1;BACKREST NUT, LOWER;1;EA;;;;AIRBUS - $ 177 - STK IAD;PROPONENT - $ 157.85 - STK CA;;;536,635;3-5 DAYS;FN - OEM CERTS - EX- WORKS MIA;;PA0103232E-91-520;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;6510;Mini Clamp, 9/16 to 1-1/16 in Dia, Stainless Steel;100;EA;;;;"AVIALL - $ 1.12 - STK TX
https://shop.boeing.com/aviation-supply/p/6510=28 ";;;;4,862;3-5 DAYS;MOQ 100EA - 10EA PER PACK - FN - OEM CERTS - EX- WORKS MIA;;PA01032365-90-909;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;99136936;GLOVE;4200;EA;;;;"KAUFMANCO - $ 0.16 - STK NORWOOD
https://www.kaufmanco.com/itemdetail?itemcode=BSG%207500PFL";;;;0,445761905;3-5 DAYS;MOQ 4200 - FN - OEM CERTS - EX- WORKS MIA;;PA01032399-89-438;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;PCG904012-1;LENS CONTROL PANEL;2;EA;;;;SATAIR - $ 813.98 - STK IAD;;;;1186,878;3-5 DAYS;MOQ 2EA - FN - OEM CERTS - EX-WORKS MIA;;PA010323PC-88-687;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;S2271-41;PLATE;1;EA;;;;DASI - $ 120 - STK AZ;;;;495;3-5 DAYS;FN - OEM CERTS;;PA010323S2-87-39;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Carol Ann Clark Alvarez;S283T012-25;PWR SUPPLY;1;EA;;;;"JD Rotable - $ 1500 - STK NC - LT 7 DAYS
RMK - OH - 121 TRACE - DUAL RELEASE 8130 - FRESH TAG ";"K.M.B. AEROSPACE - $ 2000 - STK FL 
RMK - OH - 145 TRACE - DUAL RELEASE 8130 - TAG 02/2023 ";"Concord International Aerospace - $ 2850 - STK NJ
RMK - SV 129 TRACE - DUAL RELEASE 8130 - TAG 02/2023  ";;3498;15 DAYS;OH - 121 TRACE - DUAL RELEASE 8130 - FRESH TAG ;;PA010323S2-86-951;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Matheus Jose Alves;D52B4400-11;SEAL;2;EA;;;;HEICO - $ 136.29 - STK FL ;;;;331,419;3-5 DAYS;IW KTD52B4400-11 - FN - OEM CERTS;;PA010323D5-85-696;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Maiara Maria Carozelli ;21055001D001K;CATALISADOR PINTURA CABINE PASSAGEIRO AE;7;EA;;;;"KLX - $ 95.27 - STK ALE - LT 20 DAYS
https://www.boeingdistribution.com/product/HARDENER/FR2%2F55+HARDENER/MAPAER0-FR2-55-KG";;;;447,3684286;30 DAYS;MOQ 7EA - 1EA = 1KG - SHELF LIFE >80% - DGR  FN - OEM CERTS;;PA01032321-84-278;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Maiara Maria Carozelli ;DP2801M;FILME NAILON VACUO REPARO ESTRUT AERO;10;EA;;;;"SILMID $ 17002,58  - LT 17
 80in x 750in LFT Roll or 60in x 1000in LFT Roll
LFT Roll Wrightlon 7400 Nylon Colour Green
https://www.silmid.com/us/tapes/nylon-tapes/7400-Nylon-Bagging-Film/";;;;19492,638;21 DAYS; MOQ 10EA - FN - OEM CERTS - (Wrightlon 7400 Nylon Colour Green) BAGGING FILM 60 IN X 1000 IN OR OPTION 80 IN X 750 IN - LFT ROLL - EX WORKS UK ;;PA010323DP-83-785;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Juliana Pozenatto;ECN2KTL6;CABLE FOR THE NORTEC;1;EA;;;;"AVIAPOOL - $ 397 - STK USA - IW PN N16-T6-B
(Alternate to:
ECN2KTL6) - LT 4 DAYS";;;;1019,7;5-7 DAYS;IW PN N16-T6-B - (ECN2KTL6) - EX WORKS MIA;;PA010323EC-82-568;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90395;CONTROL HOUSING SHELL (PLÁSTICO);5;EA;;;;PROPONENT - $ 22.30 - STK NET - LT 51 DAYS - EX WORKS UK;SATAIR - $ 22.30 - STK CPH - LT 51 DAYS - EX WORKS UK;;;141,13;60 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-81-960;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90393;SCREW;5;EA;;;;PROPONENT - $ 22.30 - STK NET - LT 51 DAYS - EX WORKS UK;SATAIR - $ 22.30 - STK CPH - LT 51 DAYS - EX WORKS UK;;;141,13;60 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-80-827;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90377;PIN SPRING;5;EA;;;;SATAIR - $ 22.40 - STK SIN - MOQ 5EA - EX WORKS UK ;;;;141,24;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-79-76;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90370;COVER KEYPAD;5;EA;;;;SATAIR - $ 33.40 - STK SIN - EX WORKS UK ;;;;153,34;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-78-90;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90367;..COVER KEYPAD (QUARTZ-GREY, 13 KEYS);5;EA;;;;SATAIR - $ 33.40 - STK SIN - MOQ 5EA - EX WORKS UK ;;;;153,34;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-77-349;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;12-27-90020;ADHESIVE CATALIST;1;EA;;;;PROPONENT - $ 477.6 - STK NET - EX WORKS UK;;;;888,36;7 DAYS;FN - OEM CERTS - EX WORKS UK;;PA01032312-76-491;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90395;IC HOUSING SHELL (PLÁSTICO);5;EA;;;;PROPONENT - $ 22.30 - STK NET - LT 51 DAYS - EX WORKS UK;SATAIR - $ 22.30 - STK CPH - LT 51 DAYS - EX WORKS UK;;;141,13;60 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-75-25;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90393;RETAINER, LENS;5;EA;;;;PROPONENT - $ 22.30 - STK NET - LT 51 DAYS - EX WORKS UK;SATAIR - $ 22.30 - STK CPH - LT 51 DAYS - EX WORKS UK;;;141,13;60 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-74-546;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90377;ALOJAMENTO PLAST CJ INTERF SIS CB AERO;5;EA;;;;SATAIR - $ 22.40 - STK SIN - MOQ 5EA - EX WORKS UK ;;;;141,24;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-73-193;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90370;COVER KEYPAD;5;EA;;;;SATAIR - $ 33.40 - STK SIN - EX WORKS UK ;;;;153,34;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-72-273;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;27-14-90367;MOUNTING PLATE, BLACK;5;EA;;;;SATAIR - $ 33.40 - STK SIN - MOQ 5EA - EX WORKS UK ;PROPONENT - $ 33.40 - STK NET - MOQ 5EA - EX WORKS UK;;;153,34;7 DAYS;MOQ 5EA - FN - OEM CERTS - EX WORKS UK;;PA01032327-71-284;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Bruno Cachielle Bellini;12-27-90020;PLACA ELTN CJ INTERFONE SIS CABINES AERO;1;EA;;;;PROPONENT - $ 477.6 - STK NET - EX WORKS UK;;;;888,36;7 DAYS;FN - OEM CERTS - EX WORKS UK;;PA01032312-70-800;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;C37-099-103;ADAPTER FOR PRESSURE TEST VALVE;1;EA;;;;ACTC - $ 200 - STK BEL- SV - 145 TRACE - COFC + ATA 106 ALOIA - EX WORKS UK ;AVIAPOOL - $ 100 - STK EUR - LT 1 DAYS;;;473;5-7 DAYS;FN - EM CERTS - EX-WORKS UK;;PA010323C3-69-554;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;D14089-101;ADAPTER, VACUUM;1;EA;;;;"AVIAPOOL - $ 424 - STK EUR = LT 1 DAYS
NS - OEM CERTS";;;;829,4;5-7 DAYS;FN - EM CERTS - EX-WORKS UK;;PA010323D1-68-736;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;6GP;PLUG;4;EA;;;;BROOKS - $ 148.13 - STK FL - LT 6 DAYS;;;;253,693;7-10 DAYS;FN - EM CERTS - EX-WORKS MIA;;PA0103236G-67-172;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;4GP;PLUG;4;EA;;;;BROOKS - $ 139.58 - STK FL - LT 6 DAYS;;;;244,288;7-10 DAYS;FN - EM CERTS - EX-WORKS MIA;;PA0103234G-66-714;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;B19286-1;TOOL FILLER VALVE;2;EA;;;;AVIA POOL - $ 262.50 - STK ASIA - LT 25 DAYS;;;;470,25;35 DAYS;FN - EM CERTS - EX-WORKS UK;;PA010323B1-65-233;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;69525-1;ADAPTER CABLE ASSY (SLIDE A320) ;1;EA;;;;AVIAPOOL - $ 320 - STK USA - LT 1 DAYS;;;;715;5-7 DAYS;FN - EM CERTS - EX-WORKS MIA;;PA01032369-64-918;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Michel Resende ;9056A0057-01;SELO VALVULA CONTROLE FLUXO AR CONDICION;222;EA;;;;PROPONENT - $ 43.04 - STK CA - 76EA AVAILABLE - 146EA SCHEDULED FOR 07/10/2023;;;;48,97913514;3-5 DAYS;"76EA AVAILABLE - LT 5 DAYS AND 146EA SCHEDULED FOR 07/10/2023
FN - OEM CERTS";;PA01032390-63-72;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Wagner Dada ;D38999/26FF35SN;CONECTOR;5;EA;;;;KLX - $ 56.71 - STK MIA ;;;;112,981;3-5 DAYS;MOQ 05EA - FN - OEM CERTS - EX WORKS MIA;;PA010323D3-62-941;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Erick Burgoa;A2873-300;SEAL;34;EA;;;;PROPONENT - $ 47.51 - STK CA;;;;62,93747059;3-5 DAYS;IW PN 2873-300 - MOQ 34EA - FN - OEM CERTS - EX WORKS MIA;;PA010323A2-61-730;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Leonardo Garcia da Silva;BAC1520-2473;EXTRUSN;48;FT;;;;B&S AIRCRAFT - $ 47.50 - STK NY - LT 4 WEEKS;;;;115,2395833;35 DAYS;MOQ 48FT - MFR COC+TEST REPORT - EX WORKS MIA;;PA010323BA-60-555;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Leonardo Garcia da Silva;AND10134-3003;ANGLE;48;FT;;;;B&S AIRCRAFT - $ 47.50 - STK NY - LT 4 WEEKS;;;;112,2333333;35 DAYS;MOQ 48FT - MFR COC+TEST REPORT - EX WORKS MIA;;PA010323AN-59-938;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;TAM;Paula Mazoni Ferreira;81207202;TERMINAL BLOCK;6;EA;;;;"PROPONENT - $ 1,541.04 - STK NET - LT 21 DAYS
https://procart.proponent.com/PartSearchResults.aspx";;;;1792,310667;30 DAYS;MOQ 06EA - FN - OEM CERTS;;PA01032381-58-807;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;NAS1612-6A;PACKING;100;EA;;;;PROPONENT - $ 4.39 - STK CA - MOQ 100EA;;;;8,459;3-5 DAYS;MOQ 100EA - FN - OEM CERTS - EX WORKS MIA;;PA010323NA-57-865;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;NAS1611-015A;PACKING (x 2 ea);100;EA;;;;PROPONENT - $ 4.35 - STK CA - MOQ 100EA;;;;8,415;3-5 DAYS;MOQ 100EA - FN - OEM CERTS - EX WORKS MIA;;PA010323NA-56-30;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;NAS1149E0463R;WASHER (x 3 ea);100;EA;;;;"AVIALL - $ 0.83 - STK TX - MOQ 100EA
https://shop.boeing.com/aviation-supply/p/NAS1149E0463R=15";;;;4,543;3-5 DAYS;MOQ 100EA - FN - OEM CERTS - EX WORKS MIA;;PA010323NA-55-169;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;JANTX1N4469;DIODE;5;EA;;;;American MicroSemiconductor - $ 21.85 - STK NJ;;;;96,635;3-5 DAYS;MOQ 5EA - FN - OEM CERTS;;PA010323JA-54-113;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
PAULO;01/03/2023;LATAM;Francisca Letelier ;DK120/90;ULB-UNDERWATER LOCATOR BEACON;1;EA;;;;BROOKS - $ 1,943.60 - STK FL;;;;2830,96;5-7 DAYS;FN - OEM CERTS;;PA010323DK-53-588;C-PA010323-1-837;Yes;;;;;;;;;;;;;;;;;;;;;;
